"lang","id","latin_name","image_src","class_id","order_id","habitats","continents","localities_url","name","description","spread_note","food","food_note","proportions","reproduction","attractions","projects_note","breeding","localities_title"
"de","156","Oxyura leucocephala","https://zoopraha.cz/images/lexikon-images/Kachnice_belohlava_-_Jiri_Trojanek.jpg","2","44","4","7","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/expozicni-celky/5807-ptaci-svet","Weißkopf-Ruderente","Sie zeichnet sich durch typisch gestufte Schwanzfedern aus, die sie beim Schwimmen auf der Wasseroberfläche senkrecht zum Körper hebt. Man erkennt sie leicht an ihrem Schnabel mit einem markanten Höcker an der Basis.","Unzusammenhängendes Gebiet von Spanien ostwärts bis China","Wirbellose","Teile von Wasserpflanzen, aquatische Wirbellose","Länge 43–48 cm; Flügelspannweite 62–70 cm; Gewicht 0,5–0,8 kg","Legt 5–8 Eier; Brutzeit 22–24 Tage","Sie fliegt ungeschickt und schwer, was sie zu einem leichten Ziel für Jäger macht. Außerhalb der Brutzeit sammelt sie sich in großen Schwärmen. Während der Brutzeit sind sie vorübergehend monogam, wobei das Männchen das Weibchen mit seltsamen rasselnden Lauten anlockt. Das Nest wird in dichtem Ufervegetation gebaut, oft mit einem 'Dach' aus gebogenen Blättern.","Die Population der Weißkopf-Ruderente scheint derzeit stabil, dennoch ist sie auf der Roten Liste der IUCN als gefährdete Art eingestuft. Nach einem starken Rückgang in den letzten Jahrzehnten, als sie im Mittelmeerraum fast verschwand, leben heute weltweit etwa 8.000–13.000 Individuen. Ein Beispiel ist die Population in Spanien: In den 1950er Jahren brüteten dort etwa 400 Vögel, 20 Jahre später sank die Zahl auf nur 22. Bis 2006 stieg sie dank konsequenter Schutzmaßnahmen auf über 2.500. Die größten Gefahren sind Lebensraumverlust und intensive Bejagung an Überwinterungsplätzen sowie Kreuzung mit der amerikanischen Kastanienruderente, die einst nach England eingeführt wurde und sich in Südeuropa ausbreitete.","Das erste Paar kam 1998. Zwischen 2002 und 2004 gab es aufgrund der Augustflut eine kurze Unterbrechung, und die Zucht wurde mit zwei neuen Paaren wieder aufgenommen. 2013 wurde das erste Küken aufgezogen.","Vogelwelt"
"de","157","Callonetta leucophrys","https://zoopraha.cz/images/lexikon-images/Kachnicka_sedoboky4_Rosicky.jpg","2","44","6","3","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8660-dolni-cast-arealu","Grauflankenente","Männchen sind das ganze Jahr über auffällig gefärbt – sie haben einen hellen Kopf mit einem schwarzen Streifen über Stirn und Scheitel bis zum Nacken, einen rostroten bis olivbraunen Rücken, graue Flanken und eine rosige Brust mit schwarzen Flecken. Weibchen sind weniger bunt. Beide Geschlechter haben einen schwarzen Schwanz, eine helle Bürzel und einen kontrastreichen weißen Flügelfleck.","Zentrales Südamerika östlich der Anden","Pflanzenteile","Verschiedene Pflanzenteile","Länge 35–38 cm; Gewicht 190–360 g","Legt 6–12 Eier; Brutzeit 26–28 Tage","Aufgrund ihres verborgenen Lebensstils in undurchdringlichen Wäldern weiß man wenig über ihr Leben; die Brutzeit ist aus Zuchtbeobachtungen bekannt. Sie lebt in Paaren oder kleinen Gruppen. Sie nistet in Baumhöhlen oder alten Nestern anderer Vogelarten, was für Schwimmenten recht untypisch ist. Experten sind sich über ihre genauen verwandtschaftlichen Beziehungen uneinig – sie könnte den Pfeifgänsen näher stehen als typischen Enten. Beobachtungen aus der Gefangenschaft unterstützen dies: Beide Eltern kümmern sich um die Jungen, was für Pfeifgänse typisch ist, obwohl nur das Weibchen brütet.","","","Unterer Zoobereich"
"de","158","Macrochelys temminckii","https://zoopraha.cz/images/lexikon-images/kajmanka_supi_-_Garry_Tucker__USFWS_-_CC_BY_2.0_-_Flickr.jpg","3","2","2","3","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/5814-terarium","Schnappschildkröte","Sie ist die größte Süßwasserschildkröte der Welt. Auf der Oberseite ihres Panzers (Carapax) hat sie drei Reihen hervorstehender Schilde, einen großen Kopf und kräftige Kiefer. Die Augen sitzen an den Seiten des Kopfes.","Von Nordflorida bis Südgeorgien, entlang des Golfs von Mexiko bis Texas, nördlich bis Illinois und Kansas","Lebende Beute","Wassertiere","Panzerlänge bis 70 cm; Schwanzlänge bis 50 cm; Gewicht 20–80 (100) kg","9–61 Eier; Brutzeit 84–142 Tage","Sie verbringt die meiste Zeit regungslos in flachem Wasser und lauert auf Fische und andere Tiere. Sie kann bis zu 50 Minuten unter Wasser bleiben, so still, dass Algen auf ihrem Panzer wachsen und sie tarnen. Sie lockt Beute mit einem besonderen Köder: einem beweglichen, wurmähnlichen Fortsatz an der Zungenspitze, der für Fische unwiderstehlich ist. Obwohl sie wie alle Schildkröten keine Zähne hat, kann sie mit scharfen, hakenförmigen Kiefern auch glitschige Fische fest packen. Pfleger müssen vorsichtig sein, da sie erstaunlich flink ist und eine größere Schildkröte einem Menschen einen Finger durchbeißen könnte. Nachts verlässt sie ihr Versteck, um nach anderer Nahrung wie Aas zu suchen. Weibchen vergraben ihre Eier bis zu 50 m vom Wasser entfernt im Sand.","Die Schnappschildkröte ist auf der Roten Liste der IUCN als gefährdete Art eingestuft, hauptsächlich wegen der Jagd.","Die ersten zwei Schildkröten kamen 1955 und 1956 und lebten hier über 40 Jahre. Inzwischen erhielten wir zwei Weibchen – 1995 aus Köln am Rhein und 1996 aus Zürich. Beide sind noch im Zoo. 2006 kam ein Männchen aus dem Zoo Brünn, und 2010 hatten wir die ersten zwei Jungtiere. Ein drittes schlüpfte 2012.","Terrarium"
"de","159","Rousettus aegyptiacus","https://zoopraha.cz/images/lexikon/kaloň_egyptský_5.jpg","1","50","7","2","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/5828-indoneska-dzungle","Ägyptischer Flughund","Es ist ein mittelgroßer Flughund mit einem braunen bis grauen Rücken, helleren Bauch und gelblichem Kragen. Die Flugmembranen sind grau-schwarz.","Afrika, Naher Osten, Asien bis Pakistan","Früchte","Reife Früchte (Maulbeeren, Feigen usw.)","Körperlänge 15–17 cm; Schwanzlänge 6–19 mm; Flügelspannweite 60 cm; Gewicht 80–170 g","Weibchen sind 4 Monate trächtig und gebären 1 Junges","Sie sind gesellige Säugetiere, die in Kolonien von 20 bis mehreren tausend Individuen leben. Tagsüber ruhen sie in Höhlen oder ähnlich feuchten, dunklen Orten und fliegen nachts auf Nahrungssuche. Sie orientieren sich nicht nur mit dem Sehvermögen, sondern teilweise auch mit Ultraschall (Echolokation), wenn auch nicht so perfekt wie Fledermäuse. Sie erzeugen Töne mit der Zunge und erfassen das Echo mit den Ohren. Während der Fortpflanzungszeit locken sich Partner mit Duftsignalen an. Weibchen tragen ihre Jungen zunächst am Bauch, später legen sie sie in eine Art 'Kinderstube' mit den Nachkommen anderer Weibchen der Kolonie.","","Wir halten ägyptische Flughunde seit 2004, obwohl in den 1950er Jahren einige als 'Transit'-Tiere durch den Zoo kamen, über deren weiteres Schicksal keine Aufzeichnungen existieren.","Pavillon Indonesischer Dschungel"
"de","16","Sauromalus obesus","https://zoopraha.cz/images/lexikon-images/u_lukvala_zavalitOCa_-_Petr_Velenskz_i.jpg","3","20","3","4","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/1454-pavilon-kockovitych-selem-a-terarium","Chuckwalla","Sie erinnert im Aussehen etwas an Warane – sie hat keinen Rückenkamm, ist kräftig gebaut und hat lockere Hautfalten an den Seiten von Hals und Bauch. Die Färbung variiert je nach Geschlecht und Alter. Erwachsene Männchen haben oft einen schwarzen Kopf und Vorderbeine, während der Körper gelb, rot, grau oder schwarz sein kann. Weibchen sind weniger auffällig gefärbt.","Südwest-USA und Nordmexiko","Pflanzenteile","Blätter, Blüten, Früchte und andere Teile von Wüstenpflanzen; gelegentlich fängt sie kleine Wirbellose.","Körperlänge 28–43 cm, wobei der Schwanz mindestens 50 % der Gesamtlänge ausmacht; Gewicht bis zu 350 g","Legt 4–14 Eier; Inkubation dauert 72–93 Tage.","Die Chuckwalla ist eine tagaktive Echse, hervorragend an Wüstenbedingungen angepasst. Kältere Perioden überdauert sie in einem Zustand der Starre. Ihr glatter, flacher Körper und die flexible Wirbelsäule ermöglichen es ihr, blitzschnell vor Feinden in Felsspalten zu fliehen, wo sie sich aufbläht und verkeilt. Während der Paarungszeit (April bis Juli) werden Männchen vorübergehend territorial, und es entsteht eine soziale Hierarchie basierend auf der Gesamtgröße. Weibchen legen meist alle zwei Jahre Eier und vergraben sie im Boden.","","Es gibt zwar einen Bericht über ein Exemplar von 1974, doch die Zucht begann 2004, als fünf Individuen ankamen, vier davon aus der Wildnis. Noch im selben Jahr begannen sie sich zu vermehren, und bis Ende 2013 schlüpften 111 Jungtiere.","Pavillon der Raubtiere und Reptilien"
"de","161","Scatophagus argus","https://zoopraha.cz/images/lexikon-images/kalozrout_skvrnity.jpg","5","35","2","5","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/5828-indoneska-dzungle","Gefleckter Kotfresser","Er hat einen hohen, flachen Körper, silberne Färbung und zahlreiche dunkle Flecken.","Indo-australische Region","Wirbellose","Pflanzenteile, Wirbellose, Detritus (abgesetzter organischer Abfall)","Körperlänge bis 35 cm","Sie legen Eier auf Steine, und beide Eltern kümmern sich um die Nachkommen","Er gehört zu den Fischen, die häufig in Aquarien gehalten werden. Er kann sich an schwankende Salzgehalte im Wasser anpassen. Jungfische leben eher in Süßwasser, bevor sie ins Meer ziehen. Im vorderen Teil der Rückenflosse hat er giftige Stacheln, die schmerzhafte Verletzungen verursachen können.","","Diese Art halten wir seit 2004 in einem Brackwasser-Aquarium im Pavillon Indonesischer Dschungel.","Pavillon Indonesischer Dschungel"
"de","162","Tragulus nigricans","https://zoopraha.cz/images/lexikon/kancil_cernavy.jpg","1","4","6","2","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/5828-indoneska-dzungle","Balabac-Kantschil","Es hat eine braunschwarze Färbung mit weißen Streifen und Flecken an Hals und Brust. Über den Augen hat es rostfarbene 'Augenbrauen', die mit der sonst dunklen Färbung kontrastieren. Typisch sind ein gebogener Rücken und dünne Beine.","Südostasien - Philippinen – Balabac-, Bugsuc- und Ramos-Inseln","Früchte","Blätter, Triebe, Früchte","Körperlänge 40–50 cm; Schwanzlänge 2,5–3 cm; Schulterhöhe 18 cm; Gewicht 1,5–2 kg","Tragzeit 140–177 Tage; 1 Junges","Kantschile sind winzige Paarhufer, die in mehreren Arten in Südostasien leben. Ihre geringe Größe macht sie zur leichten Beute für viele Räuber, weshalb sie sehr versteckt leben. Tagsüber verstecken sie sich im Unterholz und kommen erst nachts auf Lichtungen zum Grasen. Sie sind Einzelgänger. Männchen haben lange Eckzähne, die sie zur Verteidigung und bei Kämpfen mit Rivalen einsetzen.","Der Balabac-Kantschil ist im Roten Buch der IUCN als gefährdete Art eingestuft. Grund ist sein winziges Verbreitungsgebiet (nur noch auf drei kleinen Inseln, von denen die größte, Balabac, knapp 35 km lang ist), wo sein natürlicher Lebensraum Kokosplantagen weicht, sowie die Jagd auf sein Fleisch. Beides führt zu einem Rückgang der Wildpopulation – lokale Jäger sagen, es sei heute viel schwieriger, ein 'Pilandok', wie sie es nennen, zu erlegen als noch vor 15 Jahren.","Im Prager Zoo können Sie Balabac-Kantschile in einer der nächtlichen Ausstellungen im Pavillon Indonesischer Dschungel sehen. Wir sind einer der wenigen Zoos außerhalb der Philippinen, die diese kleinen, charmanten Paarhufer halten. Ein Paar kam 2011 aus dem Zoo Breslau. 2013 wurden drei Jungtiere aufgezogen, eines kehrte nach Breslau zurück, zwei blieben in Prag.","Pavillon Indonesischer Dschungel"
"de","163","Carettochelys insculpta","https://zoopraha.cz/images/lexikon-images/Karetka_novoguinejska2.jpg","3","2","2","5","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/5828-indoneska-dzungle","Neuguinea-Schweinskopfschildkröte","Schweinskopfschildkröten ähneln Meeresschildkröten nur durch ihre flachen, paddelartigen Gliedmaßen, die an ein Leben im Wasser angepasst sind, sind ihnen aber nicht eng verwandt. Sie stehen viel näher zu Weichschildkröten, was durch die Haut, die ihren harten, flachen Panzer überzieht, und die verlängerten Nasenlöcher belegt wird.","Nordaustralien und Süd-Neuguinea","Früchte","Wassertiere, Früchte","Panzerlänge 50–60 cm; Gewicht bis 20 kg","15–30 Eier; Brutzeit 80–120 Tage","Sie hält sich am liebsten in stehenden oder leicht fließenden Gewässern auf und stört es nicht, wenn ein Fluss oder Teich vorübergehend austrocknet. Sie gräbt sich einfach in den Sand und wartet in einem Starrezustand, bis das Wasser wieder steigt.","Die Schweinskopfschildkröte ist auf der Roten Liste der IUCN als gefährdete Art eingestuft, vor allem wegen übermäßiger Jagd auf ihr Fleisch.","Die Schildkröten, die 2003 erstmals kamen, leben heute noch im Zoo. Ihre Zahl wurde nach und nach durch weitere Tiere verstärkt, die wir 2006 und 2010 erhielten.","Pavillon Indonesischer Dschungel"
"de","164","Casuarius casuarius","https://zoopraha.cz/images/lexikon/kasuar_prilbovy.jpg","2","51","6","5","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8661-horni-cast-arealu","Helmkasuar","Beim schnellen Durchdringen von Dickichten schützen einige harte, scharfe Federn an ihren verkümmerten Flügeln ihre Flanken. Bei Bedrohung verteidigen sie sich mit kräftigen Beinen und Zehen mit großen Krallen. Ein Tritt des Kasuars kann für mittelgroße Tiere tödlich sein. Küken sind nach dem Schlüpfen hell mit dunklen Längsstreifen. Im ersten Lebensjahr werden sie zimtfarben, und mit drei Jahren haben sie das schwarze Gefieder, die rot-blaue Zeichnung an Hals und Kopf und den Knochenhelm der Erwachsenen.","Neuguinea, Ceram, Nordostaustralien","Früchte","Hauptsächlich Früchte, auch Triebe","Körperlänge 1,3–1,7 m; kein Schwanz; verkümmerter Flügel; Gewicht 25–58 kg","2–5 Eier; Brutzeit 50 Tage","Im oberen Teil des Zoos finden Sie ein Paar großer, flugunfähiger Helmkasuare. Die meiste Zeit des Jahres leben Männchen und Weibchen einzelgängerisch, jedes in seinem eigenen Gehege. Kasuare bewohnen dichtes Waldunderholz und ernähren sich von Pflanzenmaterial, schlucken Früchte ganz und tragen so zur Verbreitung vieler Sträucher und Bäume bei. Beim schnellen Durchdringen von Dickichten schützen einige harte, scharfe Federn an ihren verkümmerten Flügeln ihre Flanken. Bei Bedrohung verteidigen sie sich mit kräftigen Beinen und Zehen mit großen Krallen – ein Tritt kann für mittelgroße Tiere tödlich sein. Wie bei anderen Laufvögeln übernimmt das Männchen allein die gesamte Brutpflege. Es bereitet ein Bodennest an einem versteckten Ort vor. Das Weibchen legt nur die Eier und kehrt dann zu seinem Einzelgängerleben zurück. Das Männchen brütet die Eier ohne Nahrungsaufnahme aus und führt und schützt später die Küken.","Der Kasuar ist auf der Roten Liste der IUCN als gefährdete Art eingestuft, bedroht durch den Verlust zusammenhängender Wälder.","Im Prager Zoo gab es seit 1954 wiederholt Kasuare. 1989 kam das Weibchen Káče, 1991 das Männchen Kašík. Dieses Paar lebt heute noch hier. Die erste erfolgreiche Aufzucht gelang 1998, und seitdem hat unser Männchen Kašík, bekannt aus der Kampagne 'Lernen Sie sie kennen!', insgesamt vier Küken großgezogen.","Oberer Zoobereich"
"de","165","Bubo ketupu","https://zoopraha.cz/images/lexikon/ketupa_malajska.jpg","2","21","2","2","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8660-dolni-cast-arealu","Malaien-Fischkauz","Ketupas ähneln Uhus in Größe und auffälligen Kopfbüscheln, sind jedoch schlanker, haben keine befiederten Zehen oder Läufe und fliegen für Eulen relativ laut. Sie gleiten langsam über Wasseroberflächen und fangen Beute mit starken Zehen, die mit hornigen Leisten und langen Krallen ausgestattet sind.","Südostasien","Fische","Wassertiere","Körperlänge 22–26 cm; Schwanzlänge 16–18 cm; Flügelspannweite 120 cm; Gewicht 1–1,2 kg","1 (2) Eier; Brutzeit 28–29 Tage","Früher als Fischkäuze bezeichnet, jagen Ketupas hauptsächlich Wassertiere, von Fischen bis Krabben. Sie halten sich ausschließlich in der Nähe ruhigerer Süßgewässer auf. Sie gleiten langsam über Wasseroberflächen und fangen Beute mit starken Zehen, die mit hornigen Leisten und langen Krallen ausgestattet sind. Manchmal waten sie auch im flachen Wasser und sammeln Krabben oder Muscheln.","","Ketupas wurden im Zoo von 1972–1993 und erneut seit 2002 gehalten, als ein Paar aus freier Wildbahn kam. Größeres Fachwissen über ihre Haltung zeigt sich darin, dass bereits 2009 ein Küken erfolgreich aufgezogen wurde, das symbolisch Evropa genannt wurde. Weitere Aufzuchten folgten 2010, 2012 und 2014.","Unterer Zoobereich"
"de","166","Kiang","https://zoopraha.cz/images/lexikon-images/_TTT1203.jpg","1","40","11","2","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8661-horni-cast-arealu","Östlicher Kiang","Er hat helles rostbraunes bis braunes Fell, Bauch, Beine und die Vorderseite des Halses sind weiß. Ein dunkler Streifen zieht sich über die Mitte seines Rückens, die kurze, aufrechte Mähne ist dunkel.","Tibetisches Hochplateau in Höhen von 2.700–5.400 m – China, auch Pakistan, Indien, Nepal und vermutlich Bhutan; der östliche Kiang kommt in den chinesischen Provinzen Qinghai und südwestlichem Xinjiang vor.","Pflanzenteile","Gras, Kräuter","Körperlänge 2,1 m; Schwanzlänge 40 cm; Schulterhöhe 1,3–1,5 m; Gewicht 250–400 kg","Tragzeit 12 Monate; 1 Junges","Die rauen zentralasiatischen Steppen beherbergen mehrere Wildeselarten, darunter den Kiang. Sein Lebensraum sind die Hochplateaus Tibets, wo im Winter bei etwa 4.000 m Höhe die Temperaturen unter -40 °C fallen. Die Herden bestehen hauptsächlich aus Weibchen und Jungtieren. Hengste sind territorial und bewachen die Stuten in ihrem Gebiet. Junge Männchen schließen sich oft zu Junggesellengruppen zusammen, bis sie ihr eigenes Territorium finden. Ein neugeborener Kiang kann seiner Mutter innerhalb einer Stunde folgen und bleibt in den ersten Tagen stets bei ihr. Kiangs haben drei Unterarten, wobei der östliche Kiang die größte ist.","","Ein Kiang-Hengst lebte von 1961–1971 im Zoo. Nach einer 20-jährigen Pause wurde die Zucht 1991 wieder aufgenommen.","Oberer Zoobereich"
"de","167","Scopus umbretta","https://zoopraha.cz/images/lexikon-images/kladivous_africky1_Rosicky.jpg","2","58","4","1","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/expozicni-celky/1685-ptaci-mokrady","Hammerkopf","Der Hammerkopf könnte wegen seiner braunen Färbung und mittleren Größe übersehen werden, wäre da nicht der auffällige Schopf auf seinem Kopf, der ihm seinen tschechischen Namen einbrachte.","Afrika südlich der Sahara, Madagaskar, südwestliches Arabien","Lebende Beute","Kleinere Tiere","Körperlänge 32–40 cm; Schwanzlänge 15–16 cm; Flügellänge 30–31,5 cm; Gewicht 415–430 g","Weibchen legen 3–7 Eier; Brutzeit 28–32 Tage","Dieser Watvogel zeigt seine Verwandtschaft mit Reihern – er jagt ähnlich: er lauert regungslos auf Beute und greift dann blitzschnell mit seinem scharfen Schnabel an. Sie bauen riesige, überdachte Nester mit bis zu 1,5 m Durchmesser, mit einem Eingang unten und einem über halbmeterlangen Zugangstunnel. Meist bauen sie mehrere, und ungenutzte Nester werden von Ginsterkatzen, Eulen und anderen Tieren übernommen.","","Hammerköpfe wurden in den 1970er und 1980er Jahren gehalten, und 1976 gelang die Aufzucht eines Kükens. Von 1993 bis 2010 gab es eine Zuchtpause; neue Tiere kamen im Zusammenhang mit der Eröffnung des Vogel-Feuchtgebiets. 2012 begannen sie zu nisten.","Vogel-Feuchtgebiete"
"de","168","Wallabia bicolor","https://zoopraha.cz/images/lexikon-images/97_-_klokan_bazinny_-_Tomas_Adamec_-__TTT0676.jpg","1","1","6","5","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8661-horni-cast-arealu","Sumpfwallaby","Es hat das typische 'känguruartige' Aussehen. Die vorderen fünffingrigen Gliedmaßen sind kurz und schwach und dienen hauptsächlich zur Nahrungshandhabung. Die Hinterbeine sind stark, mit einem verkümmerten Daumen und teilweise verwachsenen Zehen, wobei die vierte Zehe die längste und stärkste ist – eine Anpassung für lange, hohe Sprünge bei Flucht vor Gefahren. Das Sumpfwallaby hat dunkelbraunes Fell, dunklere Gliedmaßen und Schwanz, einen helleren gelblichen Bauch und oft einen gelben Streifen auf den Wangen.","Südostaustralien","Pflanzenteile","Gras, Kräuter, Sträucher, Baumsämlinge und Pilze","Körperlänge 67–84 cm; Schwanzlänge 64–86 cm; Durchschnittshöhe 70 cm; Gewicht 10,5–20 kg","Weibchen sind 33–38 Tage trächtig und gebären 1 Junges, das 8–9 Monate im Beutel getragen wird","Im Gegensatz zu anderen Kängurus sucht es relativ oft Abkühlung im Wasser. Es hat eine abwechslungsreiche Ernährung und kann auch Pflanzen fressen, die für Menschen giftig sind. Weibchen können bereits acht Tage vor der Geburt des vorherigen Nachwuchses erneut trächtig werden.","","Wir halten es seit 2013.","Oberer Zoobereich"
"de","169","Macropus rufogriseus rufogriseus","https://zoopraha.cz/images/lexikon/klokan_Bennettův_4.jpg","1","1","7","5","","Bennett-Wallaby","Es ist ein mittelgroßes Wallaby mit graubeigem Fell, weißlichem Bauch und Brust sowie rötlichem Nacken und Schultern. Der Schwanz ist oben grau und unten weiß, die Zehen schwarz. Typisch sind relativ lange Ohrmuscheln.","Tasmanien","Pflanzenteile","Verschiedene Pflanzenteile, hauptsächlich Gras und Triebe","Körperlänge 65–92 cm; Schwanzlänge 55–88 cm; Gewicht 12–27 kg","Weibchen sind 30 Tage trächtig und gebären 1 Junges","Es ist eine Unterart des Rotnacken-Wallabys. Es ist ziemlich robust und verträgt niedrige Temperaturen dank dichtem Fell am ganzen Körper und Schwanz. Es wird oft in Parks und Gehegen gehalten. Häufig treten albinotische Individuen mit weißem Fell und blauen Augen auf. Als Erwachsene leben Bennett-Wallabys eher einzelgängerisch und bilden nur gelegentlich lockere Gruppen von bis zu 30 Tieren. Wie andere Beutelsäuger zeigen sie einzigartige Merkmale. Weibchen haben zwei Vaginas und zwei Gebärmütter, die abwechselnd bei aufeinanderfolgenden Fortpflanzungsperioden funktionieren. Während der Trächtigkeit bildet sich eine dritte Vagina (ohne Gebärmutter) als Geburtskanal. So kann ein Weibchen mehrere Jungtiere unterschiedlichen Alters gleichzeitig großziehen: ein frisch befruchtetes Ei wartet in Ruhestasis im Eileiter (Diapause), ein älteres Embryo entwickelt sich in der Gebärmutter, ein Junges ist im Beutel angesaugt, und ein älteres Junges, das nicht mehr in den Beutel passt, wird noch gesäugt.","","Die ersten Rotnacken-Wallabys (ohne Unterartbestimmung) kamen aus England. 1946 brachte ein Paar aus dem Londoner Zoo das erste Jungtier zur Welt. In den 1950ern kamen weitere aus Whipsnade, einige ihrer Nachkommen gingen 1956 nach Peking. Ab den 1970ern hielten wir sie nicht mehr, neue Individuen der Unterart M. r. rufogriseus kamen 2003.",""
"de","17","Petrosaurus thalassinus","https://zoopraha.cz/images/lexikon/leguanek_modravy_foto_velensky.jpg","3","20","3","4","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/1454-pavilon-kockovitych-selem-a-terarium","Blaue Agame","Typisch ist ihr flacher Körper mit weit gespreizten Beinen, eine Anpassung an die Fortbewegung auf glühend heißen Oberflächen. Sie hat einen blauen Kopf, eine bläuliche Schwanzoberseite, einen gelben Hals mit blauen Flecken und ein weiß-schwarzes Muster. Während der Paarungszeit wird die Färbung bei beiden Geschlechtern noch intensiver.","Felsige trockene Gebiete Nord- und Mittelamerikas","Wirbellose","Pflanzenteile, Früchte, kleine Tiere, Knospen und andere Pflanzenbestandteile","Körperlänge 9–16 cm; Schwanzlänge 12–18 cm","Weibchen legen 4–18 Eier; Inkubation dauert etwa 60 Tage.","Sie klettert äußerst geschickt auf Felsen, sogar an senkrechten Wänden, und das auch kopfüber ohne Probleme. Sie schüchtert Rivalen durch Kopfnicken, Aufblähen der Hals Haut und seltsame Kehlgeräusche ein.","","Wir halten Blaue Agamen seit 2008 und züchten sie erfolgreich.","Pavillon der Raubtiere und Reptilien"
"de","170","Macropus robustus robustus","https://zoopraha.cz/images/lexikon-images/IMG_3783.jpg","1","1","4","5","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8661-horni-cast-arealu","Östliches Wallaroo","","Ostaustralien","Pflanzenteile","Gras, Strauchblätter, Triebe","Gesamtlänge 1,1–1,9 m, davon Schwanz 54–90 cm; Weibchen durchschnittlich 16 kg, Männchen 35 kg (Rekord bis 50 kg)","Weibchen sind 32 Tage trächtig und gebären 1 Junges, das 8–9 Monate im Beutel getragen wird","Es ist eines der wenigen Kängurus, bei denen die Fellfarbe das Geschlecht anzeigt. Es kann Monate ohne Trinken überleben, nur mit Wasser aus der Nahrung. Schutz vor der Mittagshitze findet es unter Felsvorsprüngen und in Höhlen, die Männchen gegen Rivalen verteidigen und nur Weibchen dulden.","","Wir halten Wallaroos seit 2013.","Oberer Zoobereich"
"de","171","Dorcopsis muelleri","https://zoopraha.cz/images/lexikon/klokan_novoguinejsky_foto_Tomas_Adamec.jpg","1","1","6","5","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/5828-indoneska-dzungle","Neuguinea-Waldwallaby","","Westliches Neuguinea und einige angrenzende Inseln","Wirbellose","Gras, Triebe, gelegentlich Insekten","Körperlänge 60–77 cm; Schwanzlänge 46–53 cm; Durchschnittsgewicht 5 kg","Weibchen sind 30 Tage trächtig und gebären 1 Junges","Es ist in der Dämmerung und nachts aktiv. Männchen führen während der Balz ritualisierte Kämpfe.","","Wir halten sie seit 2010.","Pavillon Indonesischer Dschungel"
"de","172","Macropus rufus","https://zoopraha.cz/images/lexikon-images/_TTT6426.jpg","1","1","4","5","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8661-horni-cast-arealu","Rotes Känguru","Es ist die größte Känguruart. Männchen sind größer als Weibchen und haben rötliches Fell, während Weibchen kleiner und oft gräulich sind.","Große Teile des australischen Binnenlands","Pflanzenteile","Verschiedene Pflanzenteile, hauptsächlich Gras und Triebe","Körperlänge 80–160 cm; Schwanzlänge 70–120 cm; Gewicht 20–85 kg","Tragzeit 32–34 Tage; 1 Junges","Es ist die größte Känguruart und bildet in Australien mit seinem Lebensstil das Gegenstück zu großen Huftieren auf afrikanischen Savannen. Sie bilden unterschiedlich große, locker organisierte Gruppen. Tagsüber ruhen sie im Schatten und grasen morgens und abends. Wie alle Beutelsäuger haben sie eine kurze Tragzeit. Neugeborene sind winzig und unterentwickelt – quasi während der unvollständigen Embryonalentwicklung geboren – und müssen dennoch sofort eine unglaubliche Leistung erbringen: allein den Bauch der Mutter hinauf in den Beutel klettern und sich an eine Zitze heften. Daher haben neugeborene Kängurus stärkere Vorderbeine als Hinterbeine. Die Mutter hilft nicht, außer den Beutel vorher zu reinigen und ihr Bauchfell mit der Zunge zu befeuchten. Im fest verschlossenen Beutel, gesichert durch starke Schließmuskeln, ist das Jungtier warm und sicher, an einer geschwollenen Zitze saugend. Manchmal fällt ein Junges heraus; ist es noch sehr klein, ist es in der Wildnis zum Untergang verurteilt, da das Weibchen es nicht zurücklegt. Erst wenn es stark genug ist, selbstständig zu bewegen, verlässt es den Beutel gelegentlich, kehrt aber bei der geringsten Gefahr zurück.","","Das rote Känguru gehört zu den ersten Tieren im Zoo. Eines war 1935 kurz hier. Ein weiterer Eintrag stammt von 1953, gefolgt von vielen in den 1960ern, wahrscheinlich auf dem Weg zu anderen Haltern. Die erste erfolgreiche Aufzucht ist 1966 dokumentiert.","Oberer Zoobereich"
